station_code;measure_date;hyear;HS;Hs_m;HN_1D;monat;pb
7CA0;01.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;02.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;03.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;04.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;05.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;06.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;07.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;08.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;09.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;10.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;11.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;12.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;13.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;14.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;15.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;16.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;17.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;18.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;19.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;20.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;21.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;22.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;23.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;24.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;25.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;26.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;27.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;28.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;29.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;30.11.1945 07:00;1946;0;0.00;;11;168.3
7CA0;01.12.1945 07:00;1946;0;0.00;;12;175.3
7CA0;02.12.1945 07:00;1946;0;0.00;;12;175.3
7CA0;03.12.1945 07:00;1946;0;0.00;;12;175.3
7CA0;04.12.1945 07:00;1946;0;0.00;;12;175.3
7CA0;05.12.1945 07:00;1946;0;0.00;;12;175.3
7CA0;06.12.1945 07:00;1946;0;0.00;;12;175.3
7CA0;07.12.1945 07:00;1946;0;0.00;;12;175.3
7CA0;08.12.1945 07:00;1946;0;0.00;;12;175.3
7CA0;09.12.1945 07:00;1946;0;0.00;;12;175.3
7CA0;10.12.1945 07:00;1946;0;0.00;;12;175.3
7CA0;11.12.1945 07:00;1946;0;0.00;;12;175.3
7CA0;12.12.1945 07:00;1946;0;0.00;;12;175.3
7CA0;13.12.1945 07:00;1946;0;0.00;;12;175.3
7CA0;14.12.1945 07:00;1946;0;0.00;;12;175.3
7CA0;15.12.1945 07:00;1946;0;0.00;;12;175.3
7CA0;16.12.1945 07:00;1946;0;0.00;;12;175.3
7CA0;17.12.1945 07:00;1946;0;0.00;;12;175.3
7CA0;18.12.1945 07:00;1946;150;0.15;;12;182.35
7CA0;19.12.1945 07:00;1946;360;0.36;;12;192.22
7CA0;20.12.1945 07:00;1946;750;0.75;;12;210.55
7CA0;21.12.1945 07:00;1946;680;0.68;;12;207.26
7CA0;22.12.1945 07:00;1946;720;0.72;;12;209.14
7CA0;23.12.1945 07:00;1946;800;0.80;;12;212.9
7CA0;24.12.1945 07:00;1946;800;0.80;;12;212.9
7CA0;25.12.1945 07:00;1946;750;0.75;;12;210.55
7CA0;26.12.1945 07:00;1946;850;0.85;;12;215.25
7CA0;27.12.1945 07:00;1946;700;0.70;;12;208.2
7CA0;28.12.1945 07:00;1946;750;0.75;;12;210.55
7CA0;29.12.1945 07:00;1946;750;0.75;;12;210.55
7CA0;30.12.1945 07:00;1946;700;0.70;;12;208.2
7CA0;31.12.1945 07:00;1946;650;0.65;;12;205.85
7CA0;01.01.1946 07:00;1946;650;0.65;;1;223.85
7CA0;02.01.1946 07:00;1946;650;0.65;;1;223.85
7CA0;03.01.1946 07:00;1946;650;0.65;;1;223.85
7CA0;04.01.1946 07:00;1946;650;0.65;;1;223.85
7CA0;05.01.1946 07:00;1946;580;0.58;;1;220.56
7CA0;06.01.1946 07:00;1946;580;0.58;;1;220.56
7CA0;07.01.1946 07:00;1946;550;0.55;;1;219.15
7CA0;08.01.1946 07:00;1946;550;0.55;;1;219.15
7CA0;09.01.1946 07:00;1946;550;0.55;;1;219.15
7CA0;10.01.1946 07:00;1946;550;0.55;;1;219.15
7CA0;11.01.1946 07:00;1946;550;0.55;;1;219.15
7CA0;12.01.1946 07:00;1946;550;0.55;;1;219.15
7CA0;13.01.1946 07:00;1946;500;0.50;;1;216.8
7CA0;14.01.1946 07:00;1946;500;0.50;;1;216.8
7CA0;15.01.1946 07:00;1946;500;0.50;;1;216.8
7CA0;16.01.1946 07:00;1946;500;0.50;;1;216.8
7CA0;17.01.1946 07:00;1946;480;0.48;;1;215.86
7CA0;18.01.1946 07:00;1946;600;0.60;;1;221.5
7CA0;19.01.1946 07:00;1946;780;0.78;;1;229.96
7CA0;20.01.1946 07:00;1946;940;0.94;;1;237.48
7CA0;21.01.1946 07:00;1946;860;0.86;;1;233.72
7CA0;22.01.1946 07:00;1946;850;0.85;;1;233.25
7CA0;23.01.1946 07:00;1946;880;0.88;;1;234.66
7CA0;24.01.1946 07:00;1946;1000;1.00;;1;240.3
7CA0;25.01.1946 07:00;1946;950;0.95;;1;237.95
7CA0;26.01.1946 07:00;1946;870;0.87;;1;234.19
7CA0;27.01.1946 07:00;1946;840;0.84;;1;232.78
7CA0;28.01.1946 07:00;1946;840;0.84;;1;232.78
7CA0;29.01.1946 07:00;1946;800;0.80;;1;230.9
7CA0;30.01.1946 07:00;1946;800;0.80;;1;230.9
7CA0;31.01.1946 07:00;1946;870;0.87;;1;234.19
7CA0;01.02.1946 07:00;1946;850;0.85;;2;247.5
7CA0;02.02.1946 07:00;1946;850;0.85;;2;247.5
7CA0;03.02.1946 07:00;1946;890;0.89;;2;249.58
7CA0;04.02.1946 07:00;1946;850;0.85;;2;247.5
7CA0;05.02.1946 07:00;1946;800;0.80;;2;244.9
7CA0;06.02.1946 07:00;1946;770;0.77;;2;243.34
7CA0;07.02.1946 07:00;1946;880;0.88;;2;249.06
7CA0;08.02.1946 07:00;1946;800;0.80;;2;244.9
7CA0;09.02.1946 07:00;1946;770;0.77;;2;243.34
7CA0;10.02.1946 07:00;1946;850;0.85;;2;247.5
7CA0;11.02.1946 07:00;1946;800;0.80;;2;244.9
7CA0;12.02.1946 07:00;1946;750;0.75;;2;242.3
7CA0;13.02.1946 07:00;1946;680;0.68;;2;238.66
7CA0;14.02.1946 07:00;1946;650;0.65;;2;237.1
7CA0;15.02.1946 07:00;1946;620;0.62;;2;235.54
7CA0;16.02.1946 07:00;1946;600;0.60;;2;234.5
7CA0;17.02.1946 07:00;1946;600;0.60;;2;234.5
7CA0;18.02.1946 07:00;1946;580;0.58;;2;233.46
7CA0;19.02.1946 07:00;1946;530;0.53;;2;230.86
7CA0;20.02.1946 07:00;1946;510;0.51;;2;229.82
7CA0;21.02.1946 07:00;1946;510;0.51;;2;229.82
7CA0;22.02.1946 07:00;1946;510;0.51;;2;229.82
7CA0;23.02.1946 07:00;1946;500;0.50;;2;229.3
7CA0;24.02.1946 07:00;1946;500;0.50;;2;229.3
7CA0;25.02.1946 07:00;1946;500;0.50;;2;229.3
7CA0;26.02.1946 07:00;1946;500;0.50;;2;229.3
7CA0;27.02.1946 07:00;1946;520;0.52;;2;230.34
7CA0;28.02.1946 07:00;1946;840;0.84;;2;246.98
7CA0;01.03.1946 07:00;1946;860;0.86;;3;292.96
7CA0;02.03.1946 07:00;1946;910;0.91;;3;294.51
7CA0;03.03.1946 07:00;1946;910;0.91;;3;294.51
7CA0;04.03.1946 07:00;1946;940;0.94;;3;295.44
7CA0;05.03.1946 07:00;1946;900;0.90;;3;294.2
7CA0;06.03.1946 07:00;1946;880;0.88;;3;293.58
7CA0;07.03.1946 07:00;1946;910;0.91;;3;294.51
7CA0;08.03.1946 07:00;1946;940;0.94;;3;295.44
7CA0;09.03.1946 07:00;1946;880;0.88;;3;293.58
7CA0;10.03.1946 07:00;1946;850;0.85;;3;292.65
7CA0;11.03.1946 07:00;1946;830;0.83;;3;292.03
7CA0;12.03.1946 07:00;1946;880;0.88;;3;293.58
7CA0;13.03.1946 07:00;1946;860;0.86;;3;292.96
7CA0;14.03.1946 07:00;1946;1080;1.08;;3;299.78
7CA0;15.03.1946 07:00;1946;1170;1.17;;3;302.57
7CA0;16.03.1946 07:00;1946;1080;1.08;;3;299.78
7CA0;17.03.1946 07:00;1946;1010;1.01;;3;297.61
7CA0;18.03.1946 07:00;1946;980;0.98;;3;296.68
7CA0;19.03.1946 07:00;1946;960;0.96;;3;296.06
7CA0;20.03.1946 07:00;1946;950;0.95;;3;295.75
7CA0;21.03.1946 07:00;1946;940;0.94;;3;295.44
7CA0;22.03.1946 07:00;1946;910;0.91;;3;294.51
7CA0;23.03.1946 07:00;1946;890;0.89;;3;293.89
7CA0;24.03.1946 07:00;1946;880;0.88;;3;293.58
7CA0;25.03.1946 07:00;1946;850;0.85;;3;292.65
7CA0;26.03.1946 07:00;1946;800;0.80;;3;291.1
7CA0;27.03.1946 07:00;1946;740;0.74;;3;289.24
7CA0;28.03.1946 07:00;1946;660;0.66;;3;286.76
7CA0;29.03.1946 07:00;1946;610;0.61;;3;285.21
7CA0;30.03.1946 07:00;1946;570;0.57;;3;283.97
7CA0;31.03.1946 08:00;1946;530;0.53;;3;282.73
7CA0;01.04.1946 08:00;1946;470;0.47;;4;346.35
7CA0;02.04.1946 08:00;1946;410;0.41;;4;345.45
7CA0;03.04.1946 08:00;1946;370;0.37;;4;344.85
7CA0;04.04.1946 08:00;1946;320;0.32;;4;344.1
7CA0;05.04.1946 08:00;1946;260;0.26;;4;343.2
7CA0;06.04.1946 08:00;1946;210;0.21;;4;342.45
7CA0;07.04.1946 08:00;1946;140;0.14;;4;341.4
7CA0;08.04.1946 08:00;1946;80;0.08;;4;340.5
7CA0;09.04.1946 08:00;1946;40;0.04;;4;339.9
7CA0;10.04.1946 08:00;1946;20;0.02;;4;339.6
7CA0;11.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;12.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;13.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;14.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;15.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;16.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;17.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;18.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;19.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;20.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;21.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;22.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;23.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;24.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;25.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;26.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;27.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;28.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;29.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;30.04.1946 08:00;1946;0;0.00;;4;339.3
7CA0;01.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;02.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;03.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;04.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;05.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;06.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;07.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;08.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;09.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;10.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;11.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;12.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;13.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;14.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;15.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;16.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;17.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;18.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;19.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;20.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;21.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;22.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;23.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;24.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;25.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;26.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;27.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;28.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;29.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;30.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;31.05.1946 08:00;1946;;0.00;;5;394.3
7CA0;01.10.1946 08:00;1947;;0.00;;10;0
7CA0;02.10.1946 08:00;1947;;0.00;;10;0
7CA0;03.10.1946 08:00;1947;;0.00;;10;0
7CA0;04.10.1946 08:00;1947;;0.00;;10;0
7CA0;05.10.1946 08:00;1947;;0.00;;10;0
7CA0;06.10.1946 08:00;1947;;0.00;;10;0
7CA0;07.10.1946 08:00;1947;;0.00;;10;0
7CA0;08.10.1946 08:00;1947;;0.00;;10;0
7CA0;09.10.1946 08:00;1947;;0.00;;10;0
7CA0;10.10.1946 08:00;1947;;0.00;;10;0
7CA0;11.10.1946 08:00;1947;;0.00;;10;0
7CA0;12.10.1946 08:00;1947;;0.00;;10;0
7CA0;13.10.1946 08:00;1947;;0.00;;10;0
7CA0;14.10.1946 08:00;1947;;0.00;;10;0
7CA0;15.10.1946 08:00;1947;;0.00;;10;0
7CA0;16.10.1946 08:00;1947;;0.00;;10;0
7CA0;17.10.1946 08:00;1947;;0.00;;10;0
7CA0;18.10.1946 08:00;1947;;0.00;;10;0
7CA0;19.10.1946 08:00;1947;;0.00;;10;0
7CA0;20.10.1946 08:00;1947;;0.00;;10;0
7CA0;21.10.1946 08:00;1947;;0.00;;10;0
7CA0;22.10.1946 08:00;1947;;0.00;;10;0
7CA0;23.10.1946 08:00;1947;;0.00;;10;0
7CA0;24.10.1946 08:00;1947;;0.00;;10;0
7CA0;25.10.1946 08:00;1947;;0.00;;10;0
7CA0;26.10.1946 08:00;1947;;0.00;;10;0
7CA0;27.10.1946 07:00;1947;;0.00;;10;0
7CA0;28.10.1946 07:00;1947;0;0.00;;10;0
7CA0;29.10.1946 07:00;1947;50;0.05;;10;0
7CA0;30.10.1946 07:00;1947;50;0.05;;10;0
7CA0;31.10.1946 07:00;1947;50;0.05;;10;0
7CA0;01.11.1946 07:00;1947;50;0.05;;11;170.05
7CA0;02.11.1946 07:00;1947;150;0.15;;11;173.55
7CA0;03.11.1946 07:00;1947;150;0.15;;11;173.55
7CA0;04.11.1946 07:00;1947;100;0.10;;11;171.8
7CA0;05.11.1946 07:00;1947;50;0.05;;11;170.05
7CA0;06.11.1946 07:00;1947;50;0.05;;11;170.05
7CA0;07.11.1946 07:00;1947;50;0.05;;11;170.05
7CA0;08.11.1946 07:00;1947;50;0.05;;11;170.05
7CA0;09.11.1946 07:00;1947;50;0.05;;11;170.05
7CA0;10.11.1946 07:00;1947;200;0.20;;11;175.3
7CA0;11.11.1946 07:00;1947;150;0.15;;11;173.55
7CA0;12.11.1946 07:00;1947;100;0.10;;11;171.8
7CA0;13.11.1946 07:00;1947;100;0.10;;11;171.8
7CA0;14.11.1946 07:00;1947;100;0.10;;11;171.8
7CA0;15.11.1946 07:00;1947;150;0.15;;11;173.55
7CA0;16.11.1946 07:00;1947;150;0.15;;11;173.55
7CA0;17.11.1946 07:00;1947;150;0.15;;11;173.55
7CA0;18.11.1946 07:00;1947;150;0.15;;11;173.55
7CA0;19.11.1946 07:00;1947;150;0.15;;11;173.55
7CA0;20.11.1946 07:00;1947;180;0.18;;11;174.6
7CA0;21.11.1946 07:00;1947;210;0.21;;11;175.65
7CA0;22.11.1946 07:00;1947;150;0.15;;11;173.55
7CA0;23.11.1946 07:00;1947;200;0.20;;11;175.3
7CA0;24.11.1946 07:00;1947;180;0.18;;11;174.6
7CA0;25.11.1946 07:00;1947;180;0.18;;11;174.6
7CA0;26.11.1946 07:00;1947;150;0.15;;11;173.55
7CA0;27.11.1946 07:00;1947;150;0.15;;11;173.55
7CA0;28.11.1946 07:00;1947;150;0.15;;11;173.55
7CA0;29.11.1946 07:00;1947;150;0.15;;11;173.55
7CA0;30.11.1946 07:00;1947;280;0.28;;11;178.1
7CA0;01.12.1946 07:00;1947;290;0.29;;12;188.93
7CA0;02.12.1946 07:00;1947;160;0.16;;12;182.82
7CA0;03.12.1946 07:00;1947;150;0.15;;12;182.35
7CA0;04.12.1946 07:00;1947;150;0.15;;12;182.35
7CA0;05.12.1946 07:00;1947;150;0.15;;12;182.35
7CA0;06.12.1946 07:00;1947;150;0.15;;12;182.35
7CA0;07.12.1946 07:00;1947;150;0.15;;12;182.35
7CA0;08.12.1946 07:00;1947;150;0.15;;12;182.35
7CA0;09.12.1946 07:00;1947;180;0.18;;12;183.76
7CA0;10.12.1946 07:00;1947;150;0.15;;12;182.35
7CA0;11.12.1946 07:00;1947;150;0.15;;12;182.35
7CA0;12.12.1946 07:00;1947;150;0.15;;12;182.35
7CA0;13.12.1946 07:00;1947;130;0.13;;12;181.41
7CA0;14.12.1946 07:00;1947;120;0.12;;12;180.94
7CA0;15.12.1946 07:00;1947;110;0.11;;12;180.47
7CA0;16.12.1946 07:00;1947;200;0.20;;12;184.7
7CA0;17.12.1946 07:00;1947;320;0.32;;12;190.34
7CA0;18.12.1946 07:00;1947;270;0.27;;12;187.99
7CA0;19.12.1946 07:00;1947;240;0.24;;12;186.58
7CA0;20.12.1946 07:00;1947;210;0.21;;12;185.17
7CA0;21.12.1946 07:00;1947;200;0.20;;12;184.7
7CA0;22.12.1946 07:00;1947;180;0.18;;12;183.76
7CA0;23.12.1946 07:00;1947;180;0.18;;12;183.76
7CA0;24.12.1946 07:00;1947;180;0.18;;12;183.76
7CA0;25.12.1946 07:00;1947;180;0.18;;12;183.76
7CA0;26.12.1946 07:00;1947;150;0.15;;12;182.35
7CA0;27.12.1946 07:00;1947;150;0.15;;12;182.35
7CA0;28.12.1946 07:00;1947;150;0.15;;12;182.35
7CA0;29.12.1946 07:00;1947;150;0.15;;12;182.35
7CA0;30.12.1946 07:00;1947;150;0.15;;12;182.35
7CA0;31.12.1946 07:00;1947;150;0.15;;12;182.35
7CA0;01.01.1947 07:00;1947;150;0.15;;1;200.35
7CA0;02.01.1947 07:00;1947;150;0.15;;1;200.35
7CA0;03.01.1947 07:00;1947;150;0.15;;1;200.35
7CA0;04.01.1947 07:00;1947;150;0.15;;1;200.35
7CA0;05.01.1947 07:00;1947;150;0.15;;1;200.35
7CA0;06.01.1947 07:00;1947;180;0.18;;1;201.76
7CA0;07.01.1947 07:00;1947;150;0.15;;1;200.35
7CA0;08.01.1947 07:00;1947;150;0.15;;1;200.35
7CA0;09.01.1947 07:00;1947;150;0.15;;1;200.35
7CA0;10.01.1947 07:00;1947;190;0.19;;1;202.23
7CA0;11.01.1947 07:00;1947;160;0.16;;1;200.82
7CA0;12.01.1947 07:00;1947;150;0.15;;1;200.35
7CA0;13.01.1947 07:00;1947;140;0.14;;1;199.88
7CA0;14.01.1947 07:00;1947;150;0.15;;1;200.35
7CA0;15.01.1947 07:00;1947;150;0.15;;1;200.35
7CA0;16.01.1947 07:00;1947;150;0.15;;1;200.35
7CA0;17.01.1947 07:00;1947;140;0.14;;1;199.88
7CA0;18.01.1947 07:00;1947;120;0.12;;1;198.94
7CA0;19.01.1947 07:00;1947;120;0.12;;1;198.94
7CA0;20.01.1947 07:00;1947;120;0.12;;1;198.94
7CA0;21.01.1947 07:00;1947;120;0.12;;1;198.94
7CA0;22.01.1947 07:00;1947;120;0.12;;1;198.94
7CA0;23.01.1947 07:00;1947;120;0.12;;1;198.94
7CA0;24.01.1947 07:00;1947;120;0.12;;1;198.94
7CA0;25.01.1947 07:00;1947;120;0.12;;1;198.94
7CA0;26.01.1947 07:00;1947;130;0.13;;1;199.41
7CA0;27.01.1947 07:00;1947;110;0.11;;1;198.47
7CA0;28.01.1947 07:00;1947;260;0.26;;1;205.52
7CA0;29.01.1947 07:00;1947;250;0.25;;1;205.05
7CA0;30.01.1947 07:00;1947;190;0.19;;1;202.23
7CA0;31.01.1947 07:00;1947;170;0.17;;1;201.29
7CA0;01.02.1947 07:00;1947;150;0.15;;2;211.1
7CA0;02.02.1947 07:00;1947;150;0.15;;2;211.1
7CA0;03.02.1947 07:00;1947;410;0.41;;2;224.62
7CA0;04.02.1947 07:00;1947;680;0.68;;2;238.66
7CA0;05.02.1947 07:00;1947;750;0.75;;2;242.3
7CA0;06.02.1947 07:00;1947;580;0.58;;2;233.46
7CA0;07.02.1947 07:00;1947;500;0.50;;2;229.3
7CA0;08.02.1947 07:00;1947;650;0.65;;2;237.1
7CA0;09.02.1947 07:00;1947;810;0.81;;2;245.42
7CA0;10.02.1947 07:00;1947;870;0.87;;2;248.54
7CA0;11.02.1947 07:00;1947;920;0.92;;2;251.14
7CA0;12.02.1947 07:00;1947;810;0.81;;2;245.42
7CA0;13.02.1947 07:00;1947;780;0.78;;2;243.86
7CA0;14.02.1947 07:00;1947;750;0.75;;2;242.3
7CA0;15.02.1947 07:00;1947;750;0.75;;2;242.3
7CA0;16.02.1947 07:00;1947;720;0.72;;2;240.74
7CA0;17.02.1947 07:00;1947;690;0.69;;2;239.18
7CA0;18.02.1947 07:00;1947;700;0.70;;2;239.7
7CA0;19.02.1947 07:00;1947;670;0.67;;2;238.14
7CA0;20.02.1947 07:00;1947;630;0.63;;2;236.06
7CA0;21.02.1947 07:00;1947;600;0.60;;2;234.5
7CA0;22.02.1947 07:00;1947;630;0.63;;2;236.06
7CA0;23.02.1947 07:00;1947;800;0.80;;2;244.9
7CA0;24.02.1947 07:00;1947;800;0.80;;2;244.9
7CA0;25.02.1947 07:00;1947;830;0.83;;2;246.46
7CA0;26.02.1947 07:00;1947;800;0.80;;2;244.9
7CA0;27.02.1947 07:00;1947;820;0.82;;2;245.94
7CA0;28.02.1947 07:00;1947;930;0.93;;2;251.66
7CA0;01.03.1947 07:00;1947;920;0.92;;3;294.82
7CA0;02.03.1947 07:00;1947;900;0.90;;3;294.2
7CA0;03.03.1947 07:00;1947;870;0.87;;3;293.27
7CA0;04.03.1947 07:00;1947;850;0.85;;3;292.65
7CA0;05.03.1947 07:00;1947;910;0.91;;3;294.51
7CA0;06.03.1947 07:00;1947;1170;1.17;;3;302.57
7CA0;07.03.1947 07:00;1947;1100;1.10;;3;300.4
7CA0;08.03.1947 07:00;1947;1080;1.08;;3;299.78
7CA0;09.03.1947 07:00;1947;1070;1.07;;3;299.47
7CA0;10.03.1947 07:00;1947;1010;1.01;;3;297.61
7CA0;11.03.1947 07:00;1947;1000;1.00;;3;297.3
7CA0;12.03.1947 07:00;1947;980;0.98;;3;296.68
7CA0;13.03.1947 07:00;1947;970;0.97;;3;296.37
7CA0;14.03.1947 07:00;1947;1040;1.04;;3;298.54
7CA0;15.03.1947 07:00;1947;1080;1.08;;3;299.78
7CA0;16.03.1947 07:00;1947;1060;1.06;;3;299.16
7CA0;17.03.1947 07:00;1947;1050;1.05;;3;298.85
7CA0;18.03.1947 07:00;1947;1030;1.03;;3;298.23
7CA0;19.03.1947 07:00;1947;1060;1.06;;3;299.16
7CA0;20.03.1947 07:00;1947;1100;1.10;;3;300.4
7CA0;21.03.1947 07:00;1947;1060;1.06;;3;299.16
7CA0;22.03.1947 07:00;1947;1020;1.02;;3;297.92
7CA0;23.03.1947 07:00;1947;1060;1.06;;3;299.16
7CA0;24.03.1947 07:00;1947;1080;1.08;;3;299.78
7CA0;25.03.1947 07:00;1947;1110;1.11;;3;300.71
7CA0;26.03.1947 07:00;1947;1070;1.07;;3;299.47
7CA0;27.03.1947 07:00;1947;1080;1.08;;3;299.78
7CA0;28.03.1947 07:00;1947;1060;1.06;;3;299.16
7CA0;29.03.1947 07:00;1947;980;0.98;;3;296.68
7CA0;30.03.1947 08:00;1947;1380;1.38;;3;309.08
7CA0;31.03.1947 08:00;1947;1350;1.35;;3;308.15
7CA0;01.04.1947 08:00;1947;1460;1.46;;4;361.2
7CA0;02.04.1947 08:00;1947;1380;1.38;;4;360
7CA0;03.04.1947 08:00;1947;1340;1.34;;4;359.4
7CA0;04.04.1947 08:00;1947;1370;1.37;;4;359.85
7CA0;05.04.1947 08:00;1947;1500;1.50;;4;361.8
7CA0;06.04.1947 08:00;1947;1360;1.36;;4;359.7
7CA0;07.04.1947 08:00;1947;1280;1.28;;4;358.5
7CA0;08.04.1947 08:00;1947;1160;1.16;;4;356.7
7CA0;09.04.1947 08:00;1947;1090;1.09;;4;355.65
7CA0;10.04.1947 08:00;1947;1050;1.05;;4;355.05
7CA0;11.04.1947 08:00;1947;1030;1.03;;4;354.75
7CA0;12.04.1947 08:00;1947;1000;1.00;;4;354.3
7CA0;13.04.1947 08:00;1947;950;0.95;;4;353.55
7CA0;14.04.1947 08:00;1947;930;0.93;;4;353.25
7CA0;15.04.1947 08:00;1947;820;0.82;;4;351.6
7CA0;16.04.1947 08:00;1947;630;0.63;;4;348.75
7CA0;17.04.1947 08:00;1947;590;0.59;;4;348.15
7CA0;18.04.1947 08:00;1947;550;0.55;;4;347.55
7CA0;19.04.1947 08:00;1947;500;0.50;;4;346.8
7CA0;20.04.1947 08:00;1947;450;0.45;;4;346.05
7CA0;21.04.1947 08:00;1947;400;0.40;;4;345.3
7CA0;22.04.1947 08:00;1947;320;0.32;;4;344.1
7CA0;23.04.1947 08:00;1947;300;0.30;;4;343.8
7CA0;24.04.1947 08:00;1947;250;0.25;;4;343.05
7CA0;25.04.1947 08:00;1947;200;0.20;;4;342.3
7CA0;26.04.1947 08:00;1947;150;0.15;;4;341.55
7CA0;27.04.1947 08:00;1947;120;0.12;;4;341.1
7CA0;28.04.1947 08:00;1947;100;0.10;;4;340.8
7CA0;29.04.1947 08:00;1947;50;0.05;;4;340.05
7CA0;30.04.1947 08:00;1947;30;0.03;;4;339.75
7CA0;01.05.1947 08:00;1947;0;0.00;;5;394.3
7CA0;02.05.1947 08:00;1947;;0.00;;5;394.3
7CA0;03.05.1947 08:00;1947;;0.00;;5;394.3
7CA0;04.05.1947 08:00;1947;;0.00;;5;394.3
7CA0;05.05.1947 08:00;1947;;0.00;;5;394.3
7CA0;06.05.1947 08:00;1947;;0.00;;5;394.3
7CA0;07.05.1947 08:00;1947;;0.00;;5;394.3
7CA0;08.05.1947 08:00;1947;;0.00;;5;394.3
7CA0;09.05.1947 08:00;1947;;0.00;;5;394.3
7CA0;10.05.1947 08:00;1947;;0.00;;5;394.3
7CA0;11.05.1947 08:00;1947;;0.00;;5;394.3
7CA0;12.05.1947 08:00;1947;;0.00;;5;394.3
7CA0;13.05.1947 08:00;1947;;0.00;;5;394.3
7CA0;14.05.1947 08:00;1947;;0.00;;5;394.3
7CA0;15.05.1947 08:00;1947;;0.00;;5;394.3
